filename, hardskill, softskill, general
/home/fairshare/Documents/AI/AI_miniproject/resume.txt,0.40144827099604535,0.5916079783099616,0.14928540979636332
/home/fairshare/Documents/AI/AI_miniproject/resume.txt,0.40144827099604535,0.5916079783099616,0.14928540979636332
/home/fairshare/Documents/AI/AI_miniproject/resume.txt,0.40144827099604535,0.5916079783099616,0.14928540979636332
/home/fairshare/Documents/AI/AI_miniproject/jd.txt,1.0,1.0,1.0
/home/fairshare/Documents/AI/AI_miniproject/jd.txt,1.0,1.0,1.0
/home/fairshare/Documents/AI/AI_miniproject/resume.txt,0.40144827099604535,0.5916079783099616,0.14928540979636332
